"MNET_SHORTNAME","NWSFIREZONE","ELEV_DEM","UNITS","TIMEZONE","SGID","SHORTNAME","ELEVATION","STID","WIMS_ID","GACC","MNET_LONGNAME","STATUS","PERIOD_OF_RECORD","LONGITUDE","COUNTY","STATE","CWA","NWSZONE","ID","MNET_ID","NAME","PROVIDERS","COUNTRY","SENSOR_VARIABLES","RESTRICTED","LATITUDE"
"SC-EDISON","SGX257","1781.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1784","SE228","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.27152","Riverside","CA","SGX","CA057","90651","231","SCE Slaughterhouse Canyon","[object Object],[object Object]","US","[object Object]","false","33.55124"
"SC-EDISON","SGX257","3123.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","3126","SE229","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.35404","Riverside","CA","SGX","CA057","90662","231","SCE Morrell Potrero","[object Object],[object Object]","US","[object Object]","false","33.60985"
"SC-EDISON","LOX358","580.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","559","SE230","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.23124","Ventura","CA","LOX","CA358","90679","231","SCE Sexton Canyon","[object Object],[object Object]","US","[object Object]","false","34.29448"
"SC-EDISON","HNX299","4186.4","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4172","SE231","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.36066","Kern","CA","HNX","CA338","90680","231","SCE Oak Creek Canyon","[object Object],[object Object]","US","[object Object]","false","35.05262"
"SC-EDISON","HNX595","2608.3","[object Object]","America/Los_Angeles","SC03","SC-EDISON","2635","SE232","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.51307","Kern","CA","HNX","CA332","90692","231","SCE Over Pass","[object Object],[object Object]","US","[object Object]","false","35.59628"
"SC-EDISON","LOX357","288.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","278","SE233","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.30785","Ventura","CA","LOX","CA357","90693","231","SCE Sycamore Dr","[object Object],[object Object]","US","[object Object]","false","34.36356"
"SC-EDISON","LOX352","2378.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2355","SE234","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.67688","Santa Barbara","CA","LOX","CA352","90698","231","SCE Gibraltar Rd","[object Object],[object Object]","US","[object Object]","false","34.47121"
"SC-EDISON","HNX595","2647.6","[object Object]","America/Los_Angeles","SC03","SC-EDISON","2638","SE235","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.42018","Kern","CA","HNX","CA332","90701","231","SCE Kernville South","[object Object],[object Object]","US","[object Object]","false","35.75071"
"SC-EDISON","LOX350","561","[object Object]","America/Los_Angeles","SC08","SC-EDISON","571","SE236","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.87180","Santa Barbara","CA","LOX","CA350","90702","231","SCE Glen Annie Canyon","[object Object],[object Object]","US","[object Object]","false","34.47136"
"SC-EDISON","HNX596","4212.6","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4198","SE237","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.39692","Kern","CA","HNX","CA334","90704","231","SCE Blackburn Canyon East","[object Object],[object Object]","US","[object Object]","false","35.10080"
"SC-EDISON","HNX299","4127.3","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4116","SE238","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.35090","Kern","CA","HNX","CA338","90705","231","SCE Tehachapi Willow","[object Object],[object Object]","US","[object Object]","false","35.03269"
"SC-EDISON","LOX349","131.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","130","SE239","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-120.21487","Santa Barbara","CA","LOX","CA349","90706","231","SCE Gaviota","[object Object],[object Object]","US","[object Object]","false","34.47241"
"SC-EDISON","HNX595","2628","[object Object]","America/Los_Angeles","SC03","SC-EDISON","2633","SE240","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.34682","Kern","CA","HNX","CA332","90707","231","SCE Patterson Ln","[object Object],[object Object]","US","[object Object]","false","35.65362"
"SC-EDISON","LOX349","318.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","340","SE241","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-120.01978","Santa Barbara","CA","LOX","CA349","90718","231","SCE El Capitan","[object Object],[object Object]","US","[object Object]","false","34.47573"
"SC-EDISON","LOX349","226.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","238","SE242","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-120.06571","Santa Barbara","CA","LOX","CA349","90719","231","SCE Refugio Rd","[object Object],[object Object]","US","[object Object]","false","34.49084"
"SC-EDISON","LOX352","377.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","335","SE243","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.44881","Santa Barbara","CA","LOX","CA352","90724","231","SCE Laguna","[object Object],[object Object]","US","[object Object]","false","34.40253"
"SC-EDISON","LOX352","1023.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","980","SE244","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.71270","Santa Barbara","CA","LOX","CA352","90725","231","SCE Mission Creek","[object Object],[object Object]","US","[object Object]","false","34.46434"
"SC-EDISON","LOX350","105","[object Object]","America/Los_Angeles","SC08","SC-EDISON","97","SE245","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.50245","Santa Barbara","CA","LOX","CA350","90726","231","SCE Snowball Foothills","[object Object],[object Object]","US","[object Object]","false","34.41112"
"SC-EDISON","LOX369","288.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","278","SE246","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.99707","Ventura","CA","LOX","CA369","91188","231","SCE Big Sycamore Canyon","[object Object],[object Object]","US","[object Object]","false","34.12439"
"SC-EDISON","SGX256","4770.3","[object Object]","America/Los_Angeles","SC11","SC-EDISON","4763","SE247","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.76421","Riverside","CA","SGX","CA056","91202","231","SCE Chimney Flats","[object Object],[object Object]","US","[object Object]","false","33.72979"
"SC-EDISON","SGX256","3300.5","[object Object]","America/Los_Angeles","SC11","SC-EDISON","3295","SE248","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.89428","Riverside","CA","SGX","CA056","91207","231","SCE Red Mountain Rd","[object Object],[object Object]","US","[object Object]","false","33.63082"
"SC-EDISON","SGX248","1640.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1628","SE249","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.92810","Riverside","CA","SGX","CA048","91292","231","SCE Soboba Rd","[object Object],[object Object]","US","[object Object]","false","33.79388"
"SC-EDISON","LOX380","4694.9","[object Object]","America/Los_Angeles","SC09","SC-EDISON","4681","SE250","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.71598","Los Angeles","CA","LOX","CA380","91293","231","SCE Yucca Circle Rd","[object Object],[object Object]","US","[object Object]","false","34.43819"
"SC-EDISON","SGX255","5607","[object Object]","America/Los_Angeles","SC09","SC-EDISON","5614","SE251","null","SOCC","Southern California Edison","INACTIVE","[object Object]","-117.60860","San Bernardino","CA","SGX","CA055","91296","231","SCE Wright Mountain Rd (Burned)","[object Object],[object Object]","US","[object Object]","false","34.35790"
"SC-EDISON","SGX255","4799.9","[object Object]","America/Los_Angeles","SC09","SC-EDISON","4801","SE252","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.60956","San Bernardino","CA","SGX","CA055","91297","231","SCE Creekside Rd","[object Object],[object Object]","US","[object Object]","false","34.39301"
"SC-EDISON","SGX248","1830.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1827","SE253","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.89519","Riverside","CA","SGX","CA048","91298","231","SCE Castile Canyon Rd","[object Object],[object Object]","US","[object Object]","false","33.78343"
"SC-EDISON","SGX248","1479.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1479","SE254","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.07180","Riverside","CA","SGX","CA048","91299","231","SCE Simpson Rd","[object Object],[object Object]","US","[object Object]","false","33.70699"
"SC-EDISON","LOX380","5390.4","[object Object]","America/Los_Angeles","SC09","SC-EDISON","5370","SE255","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.76331","Los Angeles","CA","LOX","CA380","91300","231","SCE Largo Vista Rd","[object Object],[object Object]","US","[object Object]","false","34.40668"
"SC-EDISON","SGX255","3536.7","[object Object]","America/Los_Angeles","SC10","SC-EDISON","3533","SE256","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.39842","San Bernardino","CA","SGX","CA055","91443","231","SCE Summit Valley Rd","[object Object],[object Object]","US","[object Object]","false","34.32537"
"SC-EDISON","SGX255","5203.4","[object Object]","America/Los_Angeles","SC09","SC-EDISON","5175","SE257","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.63705","San Bernardino","CA","SGX","CA055","91446","231","SCE Boneyard Canyon","[object Object],[object Object]","US","[object Object]","false","34.39523"
"SC-EDISON","HNX595","3093.8","[object Object]","America/Los_Angeles","SC03","SC-EDISON","3091","SE258","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.40134","Kern","CA","HNX","CA332","91593","231","SCE Squirrel Mountain Valley","[object Object],[object Object]","US","[object Object]","false","35.61879"
"SC-EDISON","SGX255","4826.1","[object Object]","America/Los_Angeles","SC10","SC-EDISON","4833","SE259","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.94840","San Bernardino","CA","SGX","CA055","91852","231","SCE Santa Ana River","[object Object],[object Object]","US","[object Object]","false","34.17188"
"SC-EDISON","LOX548","1059.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1096","SE260","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.01703","Los Angeles","CA","LOX","CA548","91853","231","SCE Rose Hills","[object Object],[object Object]","US","[object Object]","false","34.01677"
"SC-EDISON","SGX255","7276.9","[object Object]","America/Los_Angeles","SC10","SC-EDISON","7264","SE261","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.92745","San Bernardino","CA","SGX","CA055","91854","231","SCE Holcomb Valley","[object Object],[object Object]","US","[object Object]","false","34.31249"
"SC-EDISON","SGX260","3933.7","[object Object]","America/Los_Angeles","SC10","SC-EDISON","3947","SE262","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.90696","San Bernardino","CA","SGX","CA060","91855","231","SCE Powerline Rd","[object Object],[object Object]","US","[object Object]","false","34.37289"
"SC-EDISON","SGX248","1935.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1933","SE263","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.10228","San Bernardino","CA","SGX","CA048","91856","231","SCE Santa Ana Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.10609"
"SC-EDISON","SGX248","2673.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2683","SE264","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.00080","Riverside","CA","SGX","CA048","91861","231","SCE Union St","[object Object],[object Object]","US","[object Object]","false","33.97134"
"SC-EDISON","SGX248","2562.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2562","SE265","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.98841","Riverside","CA","SGX","CA048","91864","231","SCE Minnesota Ave","[object Object],[object Object]","US","[object Object]","false","33.92569"
"SC-EDISON","SGX260","3992.8","[object Object]","America/Los_Angeles","SC10","SC-EDISON","3987","SE266","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.05493","San Bernardino","CA","SGX","CA060","91865","231","SCE Castle Rock Rd","[object Object],[object Object]","US","[object Object]","false","34.40539"
"SC-EDISON","SGX255","5856.3","[object Object]","America/Los_Angeles","SC10","SC-EDISON","5849","SE267","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.81819","San Bernardino","CA","SGX","CA055","91867","231","SCE Cactus Flat","[object Object],[object Object]","US","[object Object]","false","34.32276"
"SC-EDISON","SGX248","2975.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2987","SE268","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.28089","Riverside","CA","SGX","CA048","91868","231","SCE Box Springs Mountain Rd","[object Object],[object Object]","US","[object Object]","false","33.96363"
"SC-EDISON","SGX260","4097.8","[object Object]","America/Los_Angeles","SC10","SC-EDISON","4099","SE269","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.85625","San Bernardino","CA","SGX","CA060","91874","231","SCE Cushenbury Springs","[object Object],[object Object]","US","[object Object]","false","34.36278"
"SC-EDISON","LOX379","1906.2","[object Object]","America/Los_Angeles","SC09","SC-EDISON","1891","SE270","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.34349","Los Angeles","CA","LOX","CA379","92094","231","SCE Little Tujunga Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.32986"
"SC-EDISON","SGX248","2523","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2499","SE271","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.48418","San Bernardino","CA","SGX","CA048","92095","231","SCE Bullock Spur","[object Object],[object Object]","US","[object Object]","false","34.17781"
"SC-EDISON","SGX248","1430.4","[object Object]","America/Los_Angeles","SC10","SC-EDISON","1420","SE272","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.24387","San Bernardino","CA","SGX","CA048","92096","231","SCE East Foothill Dr","[object Object],[object Object]","US","[object Object]","false","34.15758"
"SC-EDISON","LOX379","1955.4","[object Object]","America/Los_Angeles","SC09","SC-EDISON","1936","SE273","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.34249","Los Angeles","CA","LOX","CA379","92107","231","SCE Soledad Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.43564"
"SC-EDISON","HNX591","1141.7","[object Object]","America/Los_Angeles","SC04","SC-EDISON","1144","SE274","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.90291","Kern","CA","HNX","CA321","92108","231","SCE Garces Hwy","[object Object],[object Object]","US","[object Object]","false","35.74275"
"SC-EDISON","HNX580","482.3","[object Object]","America/Los_Angeles","SC04","SC-EDISON","480","SE275","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.05469","Tulare","CA","HNX","CA312","92109","231","SCE Mehrten Dr","[object Object],[object Object]","US","[object Object]","false","36.34422"
"SC-EDISON","LOX379","2027.6","[object Object]","America/Los_Angeles","SC09","SC-EDISON","1983","SE276","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.46060","Los Angeles","CA","LOX","CA379","92110","231","SCE San Francisquito Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.57512"
"SC-EDISON","LOX375","1227","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1217","SE277","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.87478","Ventura","CA","LOX","CA375","92121","231","SCE Happy Camp Rd","[object Object],[object Object]","US","[object Object]","false","34.33086"
"SC-EDISON","HNX594","2004.6","[object Object]","America/Los_Angeles","SC04","SC-EDISON","1993","SE278","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.74505","Tulare","CA","HNX","CA322","92122","231","SCE Rocky Creek","[object Object],[object Object]","US","[object Object]","false","36.05461"
"SC-EDISON","HNX591","718.5","[object Object]","America/Los_Angeles","SC04","SC-EDISON","709","SE279","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.89738","Tulare","CA","HNX","CA319","92123","231","SCE Lake Success","[object Object],[object Object]","US","[object Object]","false","36.08186"
"SC-EDISON","LOX374","1154.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1149","SE280","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.93164","Ventura","CA","LOX","CA374","92124","231","SCE Hidden Valley Rd","[object Object],[object Object]","US","[object Object]","false","34.14506"
"SC-EDISON","LOX374","1341.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1341","SE281","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.87539","Ventura","CA","LOX","CA374","92135","231","SCE Westlake Edison Rd","[object Object],[object Object]","US","[object Object]","false","34.16259"
"SC-EDISON","HNX580","629.9","[object Object]","America/Los_Angeles","SC04","SC-EDISON","613","SE282","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.97283","Tulare","CA","HNX","CA312","92136","231","SCE Putnam Ave","[object Object],[object Object]","US","[object Object]","false","36.07103"
"SC-EDISON","HNX299","3792.7","[object Object]","America/Los_Angeles","SC15","SC-EDISON","3793","SE283","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.52388","Kern","CA","HNX","CA338","92142","231","SCE Little Oak Canyon","[object Object],[object Object]","US","[object Object]","false","34.90743"
"SC-EDISON","LOX371","1148.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1153","SE284","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.66519","Los Angeles","CA","LOX","CA371","92164","231","SCE Calabasas Rd","[object Object],[object Object]","US","[object Object]","false","34.14896"
"SC-EDISON","LOX382","2942.9","[object Object]","America/Los_Angeles","SC15","SC-EDISON","2933","SE285","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.99623","Los Angeles","CA","LOX","CA382","92174","231","SCE Calle Aqueducto","[object Object],[object Object]","US","[object Object]","false","34.51776"
"SC-EDISON","SGX260","4616.1","[object Object]","America/Los_Angeles","SC10","SC-EDISON","4609","SE286","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.56140","San Bernardino","CA","SGX","CA060","92195","231","SCE Burns Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.19795"
"SC-EDISON","SGX265","1912.7","[object Object]","America/Los_Angeles","SC10","SC-EDISON","1902","SE287","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.59718","Riverside","CA","SGX","CA065","92197","231","SCE Morongo Valley","[object Object],[object Object]","US","[object Object]","false","33.99753"
"SC-EDISON","VEF228","2624.7","[object Object]","America/Los_Angeles","SC14","SC-EDISON","2618","SE288","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.58675","San Bernardino","CA","VEF","CA525","92198","231","SCE Canyon House Rd","[object Object],[object Object]","US","[object Object]","false","34.04147"
"SC-EDISON","LOX382","3448.2","[object Object]","America/Los_Angeles","SC09","SC-EDISON","3448","SE289","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.91744","Los Angeles","CA","LOX","CA382","92199","231","SCE Fort Tejon Rd","[object Object],[object Object]","US","[object Object]","false","34.48174"
"SC-EDISON","HNX594","3950.1","[object Object]","America/Los_Angeles","SC04","SC-EDISON","3946","SE290","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.66764","Tulare","CA","HNX","CA322","92200","231","SCE Peel Mill Creek","[object Object],[object Object]","US","[object Object]","false","35.80244"
"SC-EDISON","LOX374","2106.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2090","SE291","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.67515","Ventura","CA","LOX","CA374","92210","231","SCE West Woolsey Canyon","[object Object],[object Object]","US","[object Object]","false","34.24174"
"SC-EDISON","SGX248","2231","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2980","SE292","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.63255","San Bernardino","CA","SGX","CA048","92211","231","SCE Cucamonga Canyon","[object Object],[object Object]","US","[object Object]","false","34.16198"
"SC-EDISON","LOX374","1079.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1070","SE294","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.74011","Ventura","CA","LOX","CA374","92219","231","SCE Palo Camado Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.16804"
"SC-EDISON","LOX369","1902.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2211","SE295","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.83201","Los Angeles","CA","LOX","CA369","92222","231","SCE Saddlerock","[object Object],[object Object]","US","[object Object]","false","34.09500"
"SC-EDISON","LOX371","1200.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1202","SE296","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.67796","Los Angeles","CA","LOX","CA371","92241","231","SCE Crummer Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.16752"
"SC-EDISON","SGX248","1158.1","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1170","SE297","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.05552","Riverside","CA","SGX","CA048","92246","231","SCE Anza Rd","[object Object],[object Object]","US","[object Object]","false","33.49009"
"SC-EDISON","SGX248","2165.4","[object Object]","America/Los_Angeles","SC11","SC-EDISON","2157","SE298","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.80840","Riverside","CA","SGX","CA048","92247","231","SCE Idyllwild Hwy","[object Object],[object Object]","US","[object Object]","false","33.72898"
"SC-EDISON","LOX370","1643.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1641","SE299","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.61669","Los Angeles","CA","LOX","CA370","92248","231","SCE Tuna Canyon Rd","[object Object],[object Object]","US","[object Object]","false","34.06520"
"SC-EDISON","HNX596","5843.2","[object Object]","America/Los_Angeles","SC03","SC-EDISON","5845","SE300","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.48908","Kern","CA","HNX","CA334","92250","231","SCE Pigeon Spring Rd","[object Object],[object Object]","US","[object Object]","false","35.07913"
"SC-EDISON","LOX367","1177.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1152","SE301","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.36488","Los Angeles","CA","LOX","CA367","92251","231","SCE Burma Rd","[object Object],[object Object]","US","[object Object]","false","33.75585"
"SC-EDISON","HNX596","4097.8","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4075","SE302","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.51352","Kern","CA","HNX","CA334","92252","231","SCE Valley Vista Dr","[object Object],[object Object]","US","[object Object]","false","35.14089"
"SC-EDISON","HNX596","3503.9","[object Object]","America/Los_Angeles","SC03","SC-EDISON","3504","SE303","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.49258","Kern","CA","HNX","CA333","92272","231","SCE Pamela St","[object Object],[object Object]","US","[object Object]","false","35.40179"
"SC-EDISON","HNX595","4478.3","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4498","SE304","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.54736","Kern","CA","HNX","CA333","92342","231","SCE Ox Ct","[object Object],[object Object]","US","[object Object]","false","35.46881"
"SC-EDISON","LOX367","794","[object Object]","America/Los_Angeles","SC08","SC-EDISON","786","SE305","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.32652","Los Angeles","CA","LOX","CA367","92343","231","SCE Tarapaca Rd","[object Object],[object Object]","US","[object Object]","false","33.73278"
"SC-EDISON","LOX366","308.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","293","SE306","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.31830","Los Angeles","CA","LOX","CA366","92345","231","SCE Memorial Terrace Dr","[object Object],[object Object]","US","[object Object]","false","33.77454"
"SC-EDISON","HNX596","3920.6","[object Object]","America/Los_Angeles","SC03","SC-EDISON","3912","SE307","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.47704","Kern","CA","HNX","CA333","92350","231","SCE Thompson Canyon Ave","[object Object],[object Object]","US","[object Object]","false","35.43213"
"SC-EDISON","SGX554","528.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","493","SE308","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.74693","Orange","CA","SGX","CA554","92353","231","SCE Little Joaquin Valley","[object Object],[object Object]","US","[object Object]","false","33.74244"
"SC-EDISON","SGX248","1295.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1295","SE309","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.06683","Riverside","CA","SGX","CA048","92354","231","SCE Pechanga Rd","[object Object],[object Object]","US","[object Object]","false","33.44585"
"SC-EDISON","HNX595","3405.5","[object Object]","America/Los_Angeles","SC03","SC-EDISON","3395","SE310","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.50716","Kern","CA","HNX","CA332","92355","231","SCE Caliente Bodfish Rd","[object Object],[object Object]","US","[object Object]","false","35.55506"
"SC-EDISON","HNX595","2828.1","[object Object]","America/Los_Angeles","SC03","SC-EDISON","2827","SE311","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.45348","Kern","CA","HNX","CA332","92365","231","SCE Erskine Creek Rd","[object Object],[object Object]","US","[object Object]","false","35.59772"
"SC-EDISON","LOX548","1000.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1001","SE312","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.97435","Los Angeles","CA","LOX","CA548","92366","231","SCE Casalero Dr","[object Object],[object Object]","US","[object Object]","false","33.97034"
"SC-EDISON","HNX595","3645","[object Object]","America/Los_Angeles","SC04","SC-EDISON","3651","SE313","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.68994","Kern","CA","HNX","CA322","92367","231","SCE Poso Flat Rd","[object Object],[object Object]","US","[object Object]","false","35.61999"
"SC-EDISON","LOX548","702.1","[object Object]","America/Los_Angeles","SC08","SC-EDISON","686","SE314","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.83558","Los Angeles","CA","LOX","CA548","92368","231","SCE Tonner Canyon Rd","[object Object],[object Object]","US","[object Object]","false","33.95483"
"SC-EDISON","LOX380","2086.6","[object Object]","America/Los_Angeles","SC09","SC-EDISON","2111","SE315","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.14682","Los Angeles","CA","LOX","CA380","92371","231","SCE Mt. Lowe Rd","[object Object],[object Object]","US","[object Object]","false","34.21461"
"SC-EDISON","LOX548","1095.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1096","SE316","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.81355","Los Angeles","CA","LOX","CA548","92383","231","SCE Calle Canela","[object Object],[object Object]","US","[object Object]","false","34.07044"
"SC-EDISON","LOX350","265.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","237","SE317","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.64149","Santa Barbara","CA","LOX","CA350","92387","231","SCE Dinsmore Ln","[object Object],[object Object]","US","[object Object]","false","34.43533"
"SC-EDISON","HNX596","4294.6","[object Object]","America/Los_Angeles","SC03","SC-EDISON","4295","SE318","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.41263","Kern","CA","HNX","CA333","92394","231","SCE Sand Canyon Rd","[object Object],[object Object]","US","[object Object]","false","35.38194"
"SC-EDISON","HNX595","3198.8","[object Object]","America/Los_Angeles","SC03","SC-EDISON","3192","SE319","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.30246","Kern","CA","HNX","CA332","92395","231","SCE Kelso Valley Rd","[object Object],[object Object]","US","[object Object]","false","35.70764"
"SC-EDISON","HNX591","580.7","[object Object]","America/Los_Angeles","SC04","SC-EDISON","575","SE320","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.02833","Tulare","CA","HNX","CA319","92461","231","SCE Dry Creek Dr","[object Object],[object Object]","US","[object Object]","false","36.44936"
